4.52079	1.84609	-1.1556	2.82473	4.49423	
4.52085	1.84913	-1.1556	2.8196	4.49423	
4.52099	1.85245	-1.1556	2.81573	4.49423	
4.52156	1.85574	-1.1556	2.81186	4.49423	
4.52156	1.85923	-1.1556	2.8079	4.49423	
4.52156	1.86148	-1.1556	2.80518	4.49423	
4.52156	1.86148	-1.1556	2.80518	4.49423	
4.52156	1.86148	-1.1556	2.80518	4.49423	
4.52156	1.87354	-1.1556	2.79252	4.49423	
4.52156	1.87709	-1.1556	2.78887	4.49423	
4.52156	1.87889	-1.1556	2.78642	4.49423	
4.52156	1.88372	-1.1556	2.78057	4.49423	
4.52156	1.88742	-1.1556	2.77653	4.49423	
4.52156	1.8917	-1.1556	2.77356	4.49423	
4.52156	1.8955	-1.1556	2.76878	4.49423	
4.52156	1.89681	-1.15559	2.76746	4.49423	
4.52156	1.90172	-1.15559	2.76195	4.49423	
4.52156	1.90512	-1.15559	2.75765	4.49423	
4.52156	1.90865	-1.15559	2.75361	4.49423	
4.52156	1.91228	-1.15557	2.75102	4.49423	
4.52156	1.91375	-1.15557	2.74878	4.49423	
4.52156	1.91935	-1.15557	2.74223	4.49423	
4.52156	1.92169	-1.15556	2.73936	4.49423	
4.52156	1.92592	-1.15556	2.73409	4.49423	
4.52156	1.92942	-1.15556	2.73095	4.49423	
4.52156	1.93017	-1.15556	2.73077	4.49423	
4.52156	1.93548	-1.15554	2.72334	4.49423	
4.52156	1.93814	-1.15552	2.72007	4.49423	
4.52156	1.94263	-1.15546	2.7154	4.49423	
4.52156	1.94557	-1.15545	2.71095	4.49423	
4.52156	1.94923	-1.15545	2.70847	4.49423	
4.52156	1.95278	-1.15545	2.70372	4.49423	
4.52156	1.95494	-1.15543	2.70128	4.49423	
4.52156	1.96006	-1.1554	2.69595	4.49423	
4.52156	1.96399	-1.15535	2.69161	4.49423	
4.52156	1.96734	-1.15529	2.68812	4.49423	
4.52156	1.97036	-1.1541	2.6852	4.49423	
4.52156	1.97235	-1.15358	2.68228	4.49423	
4.52156	1.97752	-1.15285	2.67653	4.49423	
4.52156	1.98107	-1.15138	2.6725	4.49423	
4.52156	1.98504	-1.14839	2.66825	4.49423	
4.52156	1.98889	-1.14777	2.66476	4.49423	
