1.5708	0.702207	-1.39248	1.04695	1.57082
1.5708	0.705502	-1.39492	1.04121	1.57082
1.5708	0.715572	-1.40195	1.02411	1.57082
1.5708	0.732961	-1.41268	0.995996	1.57082
1.5708	0.758535	-1.42564	0.957461	1.57082
1.5708	0.793427	-1.4388	0.909411	1.57082
1.5708	0.834683	-1.44882	0.858133	1.57082
1.5708	0.878365	-1.45402	0.809254	1.57082
1.5708	0.92427	-1.4544	0.762964	1.57082
1.5708	0.967325	-1.45064	0.723677	1.57082
1.5708	1.00186	-1.44501	0.694771	1.57082
1.5708	1.02705	-1.43954	0.675047	1.57082
1.5708	1.04237	-1.43568	0.663594	1.57082
1.5708	1.04751	-1.43429	0.659841	1.57082
