1.57063	0.701881	-1.39245	1.04659	1.57083
1.57063	0.701881	-1.39245	1.04659	1.57083
1.57063	0.701881	-1.39245	1.04659	1.57083
1.57063	0.701881	-1.39245	1.04659	1.57083
1.57063	0.701881	-1.39245	1.04659	1.57083
1.57063	0.701861	-1.39243	1.04659	1.57083
1.57063	0.701841	-1.39242	1.04659	1.57083
1.57063	0.701851	-1.39242	1.04659	1.57083
1.57063	0.701851	-1.39242	1.04659	1.57083
1.57063	0.701861	-1.39242	1.04659	1.57083
1.57063	0.701861	-1.39242	1.04659	1.57083
1.57063	0.701851	-1.39242	1.04659	1.57083
1.57063	0.701861	-1.39242	1.04659	1.57083
1.57063	0.701861	-1.39242	1.04659	1.57083
1.57063	0.701861	-1.39242	1.04659	1.57083
1.57063	0.701861	-1.39242	1.04659	1.57083
1.57063	0.701861	-1.39242	1.04659	1.57083
1.57063	0.701861	-1.39242	1.04659	1.57083
1.57063	0.701871	-1.39242	1.04656	1.57083
1.57063	0.701871	-1.39242	1.04654	1.57083
1.57063	0.701871	-1.39242	1.04654	1.57083
1.57063	0.701871	-1.39242	1.04648	1.57083
1.57063	0.701881	-1.39242	1.04643	1.57083
1.57063	0.701881	-1.39242	1.04637	1.57083
1.57063	0.701881	-1.39242	1.0463	1.57083
1.57063	0.701881	-1.39242	1.04623	1.57083
1.57063	0.701881	-1.39242	1.04617	1.57083
1.57063	0.701881	-1.39243	1.04608	1.57083
1.57063	0.701881	-1.39243	1.04601	1.57083
1.57063	0.701881	-1.39243	1.04594	1.57083
1.57063	0.701881	-1.39243	1.04588	1.57083
1.57063	0.701881	-1.39243	1.04577	1.57083
1.57063	0.701881	-1.39243	1.0457	1.57083
1.57063	0.701881	-1.39243	1.04561	1.57083
1.57063	0.701881	-1.39243	1.04552	1.57083
1.57063	0.701891	-1.39243	1.04541	1.57083
1.57063	0.701891	-1.39243	1.0453	1.57083
1.57063	0.701891	-1.39243	1.04519	1.57083
1.57063	0.701891	-1.39243	1.0451	1.57083
