6.38155e-06	-3.57827	0.119191	0.13259	0.00038562
-0.00502892	-3.58382	0.107445	0.131728	0.000384322
-0.00499791	-3.58384	0.107461	0.131731	0.000385648
-0.00496684	-3.58384	0.107463	0.131731	0.000386964
-0.00493572	-3.58385	0.107479	0.131734	0.00038829
-0.00490459	-3.58388	0.107514	0.131737	0.000389615
-0.00487335	-3.58391	0.107548	0.131742	0.000390946
-0.00484211	-3.58396	0.107596	0.13175	0.000392286
-0.00481078	-3.58397	0.107613	0.131753	0.000393611
-0.00477943	-3.58403	0.10768	0.131761	0.000394951
-0.00474803	-3.58408	0.107729	0.131769	0.00039629
-0.00471657	-3.58414	0.107794	0.131778	0.000397634
-0.00468506	-3.58419	0.107859	0.131788	0.000398978
-0.0046535	-3.58425	0.107925	0.131798	0.000400321
-0.00462189	-3.58431	0.10799	0.131807	0.000401665
-0.00459023	-3.58439	0.108071	0.13182	0.000403017
-0.00455851	-3.58446	0.108152	0.131833	0.000404369
-0.00452678	-3.58455	0.108249	0.131847	0.000405726
-0.00449495	-3.58464	0.108347	0.131861	0.000407082
-0.00446308	-3.58473	0.108444	0.131876	0.000408438
-0.00443119	-3.58483	0.108558	0.131892	0.000409799
-0.00439925	-3.58494	0.108671	0.131909	0.000411163
-0.00436724	-3.58502	0.108767	0.131925	0.000412523
-0.00433519	-3.58514	0.108897	0.131945	0.000413892
-0.0043031	-3.58526	0.109026	0.131964	0.00041526
-0.00427096	-3.58538	0.109156	0.131983	0.000416628
-0.00423876	-3.58551	0.1093	0.132005	0.000418004
-0.00420652	-3.58565	0.109447	0.132026	0.000419376
-0.00417425	-3.5858	0.109608	0.13205	0.000420756
-0.00414192	-3.58593	0.109753	0.132072	0.000422131
-0.00410952	-3.58608	0.109914	0.132096	0.000423511
-0.00407711	-3.58624	0.110093	0.132122	0.000424894
-0.00404463	-3.58639	0.110253	0.132148	0.000426277
-0.00401212	-3.58655	0.110429	0.132175	0.000427664
-0.00397956	-3.58673	0.110623	0.132204	0.000429054
-0.00394696	-3.58689	0.1108	0.132231	0.00043044
-0.0039143	-3.58708	0.11101	0.132261	0.000431834
-0.0038816	-3.58726	0.111203	0.13229	0.000433223
-0.00384886	-3.58744	0.111395	0.13232	0.000434616
-0.00381607	-3.58763	0.111606	0.132351	0.000436008
-0.00378323	-3.58783	0.111815	0.132383	0.000437404
-0.00375032	-3.58803	0.11204	0.132416	0.000438804
-0.00371743	-3.58824	0.112264	0.132451	0.000440207
-0.00368444	-3.58845	0.11249	0.132485	0.000441605
-0.00365144	-3.58867	0.11273	0.132522	0.000443011
-0.00361836	-3.58889	0.112973	0.132557	0.000444413
-0.00358528	-3.58911	0.113214	0.132594	0.000445817
-0.00355213	-3.58935	0.113469	0.132634	0.00044723
-0.00351893	-3.5896	0.113743	0.132674	0.000448642
-0.00348568	-3.58983	0.113985	0.13271	0.000450045
-0.00345241	-3.59008	0.114257	0.132752	0.000451459
-0.00341911	-3.59034	0.114547	0.132795	0.000452877
-0.00338575	-3.5906	0.114819	0.132836	0.00045429
-0.00335235	-3.59085	0.115092	0.132878	0.000455702
-0.00331889	-3.59111	0.115382	0.132921	0.000457118
-0.00328542	-3.5914	0.115686	0.132967	0.000458541
-0.00325189	-3.59166	0.115976	0.13301	0.000459955
-0.00321833	-3.59194	0.116281	0.133057	0.000461376
-0.00318471	-3.59223	0.116586	0.133103	0.000462796
-0.00315107	-3.59252	0.116907	0.133151	0.000464219
-0.00311738	-3.59282	0.117227	0.1332	0.000465646
-0.00308366	-3.59311	0.117549	0.133248	0.000467068
-0.00304988	-3.59342	0.117885	0.133299	0.000468496
-0.00301608	-3.59374	0.118222	0.13335	0.000469924
-0.00298222	-3.59405	0.118559	0.133401	0.000471351
-0.00294833	-3.59437	0.118912	0.133453	0.000472781
-0.00291441	-3.59468	0.119248	0.133506	0.000474209
-0.00288046	-3.59502	0.119618	0.13356	0.00047564
-0.00284643	-3.59537	0.119986	0.133615	0.000477075
-0.00281241	-3.59571	0.120355	0.133671	0.000478508
-0.00277831	-3.59605	0.120724	0.133727	0.000479941
-0.0027442	-3.5964	0.121109	0.133784	0.000481376
-0.00271006	-3.59676	0.121493	0.133843	0.000482814
-0.00267587	-3.59711	0.121879	0.1339	0.000484247
-0.00264164	-3.59748	0.122279	0.13396	0.000485686
-0.00260738	-3.59785	0.12268	0.13402	0.000487124
-0.00257308	-3.59822	0.123081	0.134081	0.000488562
-0.00253875	-3.59859	0.123482	0.134141	0.000489997
-0.00250437	-3.59898	0.123897	0.134204	0.000491439
-0.00246994	-3.59936	0.124315	0.134266	0.000492876
-0.00243553	-3.59976	0.124747	0.134331	0.000494321
-0.00240102	-3.60016	0.12518	0.134396	0.000495762
-0.00236654	-3.60056	0.125613	0.134461	0.000497203
-0.00233198	-3.60096	0.126044	0.134527	0.000498647
-0.00229741	-3.60138	0.126493	0.134594	0.000500089
-0.00226278	-3.60181	0.126958	0.134663	0.000501537
-0.00222815	-3.60222	0.127406	0.134731	0.00050298
-0.00219345	-3.60264	0.127854	0.134799	0.000504422
-0.00215874	-3.60307	0.128318	0.134869	0.000505866
-0.002124	-3.60353	0.128816	0.134942	0.000507315
-0.00208924	-3.60395	0.129279	0.135013	0.00050876
-0.00205442	-3.6044	0.12976	0.135084	0.000510204
-0.00201957	-3.60484	0.13024	0.135156	0.000511649
-0.0019847	-3.60532	0.130753	0.135232	0.0005131
-0.00194981	-3.60576	0.131233	0.135304	0.000514543
-0.00191488	-3.60623	0.131745	0.135382	0.000515994
-0.0018799	-3.60669	0.132241	0.135456	0.000517438
-0.0018449	-3.60718	0.132769	0.135534	0.00051889
-0.00180989	-3.60766	0.133281	0.135611	0.000520336
-0.00177483	-3.60813	0.133793	0.135688	0.000521782
-0.00173975	-3.60862	0.134322	0.135767	0.000523229
-0.00170462	-3.60912	0.134866	0.135847	0.000524679
-0.00166949	-3.60961	0.135394	0.135927	0.000526126
-0.00163433	-3.61012	0.135939	0.136007	0.000527572
-0.00159915	-3.61063	0.136499	0.13609	0.000529024
-0.00156392	-3.61114	0.137042	0.136172	0.000530469
-0.00152866	-3.61166	0.137603	0.136255	0.000531917
-0.0014934	-3.61217	0.138161	0.13634	0.000533366
-0.00145809	-3.61269	0.138722	0.136423	0.00053481
-0.00142275	-3.61324	0.139314	0.13651	0.000536263
-0.00138739	-3.61376	0.139873	0.136595	0.000537707
-0.00135201	-3.61431	0.140465	0.136682	0.000539156
-0.00131661	-3.61485	0.141057	0.13677	0.000540603
-0.00128118	-3.6154	0.141649	0.136857	0.000542048
-0.00124573	-3.61595	0.14224	0.136946	0.000543494
-0.00121025	-3.61651	0.142849	0.137035	0.00054494
-0.00117475	-3.61708	0.143456	0.137126	0.000546385
-0.00113922	-3.61764	0.144064	0.137216	0.000547829
-0.00110366	-3.61822	0.144687	0.137308	0.000549277
-0.00106809	-3.61878	0.145294	0.1374	0.00055072
-0.0010325	-3.61937	0.145934	0.137493	0.000552164
-0.000996882	-3.61995	0.146557	0.137587	0.000553608
-0.000961248	-3.62054	0.147196	0.137682	0.000555052
-0.000925569	-3.62113	0.147837	0.137775	0.000556489
-0.000889894	-3.62174	0.148491	0.137873	0.000557937
-0.000854183	-3.62235	0.149147	0.137969	0.000559379
-0.000818467	-3.62295	0.149802	0.138065	0.000560816
-0.000782694	-3.62356	0.150457	0.138163	0.000562258
-0.000746964	-3.62417	0.151111	0.13826	0.000563695
-0.000711172	-3.62479	0.151782	0.138359	0.000565134
-0.00067534	-3.62543	0.15247	0.13846	0.000566574
-0.000639541	-3.62606	0.153158	0.138561	0.000568011
-0.00060369	-3.6267	0.153844	0.138663	0.00056945
-0.000567833	-3.62734	0.154531	0.138763	0.000570883
-0.000531956	-3.62797	0.155218	0.138865	0.000572318
-0.000496062	-3.62862	0.15592	0.138968	0.000573752
-0.000460146	-3.62928	0.156623	0.139072	0.000575184
-0.000424241	-3.62993	0.157326	0.139175	0.000576615
-0.000388293	-3.63059	0.158044	0.139281	0.000578048
-0.000352314	-3.63126	0.158764	0.139386	0.000579477
-0.000316347	-3.63193	0.159482	0.139492	0.000580906
-0.000280355	-3.63261	0.160216	0.139599	0.000582336
-0.000244338	-3.63329	0.160951	0.139707	0.000583763
-0.000208325	-3.63397	0.161685	0.139814	0.000585188
-0.000172275	-3.63467	0.162437	0.139923	0.000586614
-0.00013625	-3.63534	0.16317	0.140032	0.000588036
-0.000100171	-3.63604	0.163919	0.140142	0.000589461
-6.41019e-05	-3.63675	0.164686	0.140254	0.000590884
-2.79898e-05	-3.63746	0.165452	0.140366	0.000592305
8.10041e-06	-3.63816	0.166202	0.140476	0.000593721
4.42088e-05	-3.63888	0.166985	0.140589	0.000595139
8.03411e-05	-3.63959	0.16775	0.140702	0.000596556
0.000116476	-3.64032	0.168533	0.140815	0.000597971
0.000152647	-3.64106	0.169331	0.140931	0.000599386
0.000188771	-3.64177	0.170096	0.141043	0.000600795
0.000224968	-3.64251	0.170894	0.141159	0.000602206
0.00026114	-3.64325	0.171692	0.141275	0.000603616
0.000297352	-3.644	0.172505	0.141393	0.000605027
0.00033353	-3.64474	0.173303	0.141509	0.000606431
0.000369739	-3.6455	0.174116	0.141627	0.000607836
0.000405963	-3.64625	0.174929	0.141745	0.000609241
0.000442179	-3.64701	0.175743	0.141863	0.00061064
0.000478454	-3.64778	0.176572	0.141983	0.000612041
0.00051469	-3.64856	0.177417	0.142106	0.000613444
0.00055091	-3.64932	0.17823	0.142223	0.000614836
0.000587197	-3.65012	0.179091	0.142347	0.000616236
0.000623454	-3.65089	0.17992	0.142468	0.000617629
0.000659742	-3.65168	0.180781	0.142592	0.000619023
0.000695988	-3.65245	0.18161	0.142712	0.000620408
0.000732282	-3.65325	0.182471	0.142836	0.000621796
0.000768591	-3.65407	0.183349	0.142961	0.000623185
0.000804862	-3.65487	0.184209	0.143085	0.000624568
0.000841179	-3.65568	0.185085	0.143212	0.000625954
0.000877473	-3.65649	0.185962	0.143338	0.000627335
0.000913776	-3.65731	0.186838	0.143464	0.000628713
0.000950096	-3.65812	0.187715	0.14359	0.000630088
0.000986381	-3.65893	0.188591	0.143715	0.00063146
0.00102272	-3.65976	0.189483	0.143844	0.000632835
0.00105902	-3.66059	0.190374	0.143972	0.000634207
0.00109534	-3.66143	0.191284	0.144101	0.000635574
0.00113168	-3.66228	0.192192	0.144231	0.000636941
0.00116798	-3.66312	0.193098	0.144362	0.000638308
0.00120433	-3.66396	0.194006	0.144491	0.000639668
