-0.17952	-0.000204159	0.000642278	-0.000438119	0	
-0.179519	-0.000612474	0.00192683	-0.00131435	0	
-0.179519	-0.00102078	0.00321135	-0.00219057	0	
-0.179518	-0.00142907	0.00449584	-0.00306677	0	
-0.179516	-0.00183733	0.00578027	-0.00394294	0	
-0.179515	-0.00224556	0.00706463	-0.00481908	0	
-0.179513	-0.00265375	0.00834891	-0.00569516	0	
-0.17951	-0.00306189	0.00963309	-0.0065712	0	
-0.179508	-0.00346999	0.0109172	-0.00744717	0	
-0.179505	-0.00387802	0.0122011	-0.00832307	0	
-0.179501	-0.00428598	0.0134849	-0.00919889	0	
-0.179498	-0.00469387	0.0147685	-0.0100746	0	
-0.179494	-0.00510168	0.0160519	-0.0109503	0	
-0.17949	-0.0055094	0.0173352	-0.0118258	0	
-0.179485	-0.00591702	0.0186182	-0.0127012	0	
-0.17948	-0.00632455	0.0199011	-0.0135765	0	
-0.179475	-0.00673196	0.0211837	-0.0144517	0	
-0.179469	-0.00713925	0.022466	-0.0153267	0	
-0.179463	-0.00754642	0.023748	-0.0162016	0	
-0.179457	-0.00795347	0.0250298	-0.0170764	0	
-0.17945	-0.00836037	0.0263113	-0.0179509	0	
-0.179443	-0.00876713	0.0275925	-0.0188253	0	
-0.179436	-0.00917373	0.0288733	-0.0196996	0	
-0.179429	-0.00958018	0.0301538	-0.0205736	0	
-0.179421	-0.00998646	0.0314339	-0.0214475	0	
-0.179412	-0.0103926	0.0327137	-0.0223211	0	
-0.179404	-0.0107985	0.033993	-0.0231945	0	
-0.179395	-0.0112042	0.035272	-0.0240677	0	
-0.179386	-0.0116098	0.0365505	-0.0249407	0	
-0.179376	-0.0120151	0.0378286	-0.0258135	0	
-0.179366	-0.0124203	0.0391063	-0.026686	0	
-0.179356	-0.0128252	0.0403834	-0.0275582	0	
-0.179345	-0.0132299	0.0416601	-0.0284302	0	
-0.179335	-0.0136344	0.0429363	-0.029302	0	
-0.179323	-0.0140386	0.044212	-0.0301734	0	
-0.179312	-0.0144426	0.0454872	-0.0310446	0	
-0.1793	-0.0148464	0.0467618	-0.0319154	0	
-0.179288	-0.0152499	0.0480359	-0.032786	0	
-0.179275	-0.0156531	0.0493094	-0.0336563	0	
-0.179262	-0.0160561	0.0505823	-0.0345262	0	
-0.179249	-0.0164588	0.0518546	-0.0353959	0	
-0.179236	-0.0168612	0.0531263	-0.0362652	0	
-0.179222	-0.0172633	0.0543974	-0.0371341	0	
-0.179208	-0.0176651	0.0556678	-0.0380027	0	
-0.179193	-0.0180666	0.0569376	-0.038871	0	
-0.179178	-0.0184678	0.0582067	-0.0397388	0	
-0.179163	-0.0188687	0.0594751	-0.0406063	0	
-0.179148	-0.0192693	0.0607427	-0.0414735	0	
-0.179132	-0.0196695	0.0620097	-0.0423402	0	
-0.179116	-0.0200694	0.063276	-0.0432066	0	
-0.179099	-0.020469	0.0645415	-0.0440725	0	
-0.179083	-0.0208682	0.0658062	-0.044938	0	
-0.179065	-0.021267	0.0670702	-0.0458032	0	
-0.179048	-0.0216655	0.0683334	-0.0466679	0	
-0.17903	-0.0220636	0.0695957	-0.0475321	0	
-0.179012	-0.0224614	0.0708573	-0.0483959	0	
-0.178994	-0.0228587	0.072118	-0.0492593	0	
-0.178975	-0.0232557	0.0733779	-0.0501222	0	
-0.178956	-0.0236522	0.0746369	-0.0509846	0	
-0.178936	-0.0240484	0.075895	-0.0518466	0	
-0.178917	-0.0244442	0.0771523	-0.0527081	0	
-0.178897	-0.0248395	0.0784086	-0.0535691	0	
-0.178876	-0.0252344	0.079664	-0.0544296	0	
-0.178856	-0.0256289	0.0809185	-0.0552896	0	
-0.178835	-0.026023	0.0821721	-0.0561491	0	
-0.178813	-0.0264166	0.0834247	-0.0570081	0	
-0.178791	-0.0268098	0.0846763	-0.0578665	0	
-0.178769	-0.0272025	0.0859269	-0.0587244	0	
-0.178747	-0.0275948	0.0871766	-0.0595818	0	
-0.178724	-0.0279866	0.0884252	-0.0604386	0	
-0.178701	-0.0283779	0.0896728	-0.0612949	0	
-0.178678	-0.0287688	0.0909194	-0.0621506	0	
-0.178654	-0.0291591	0.0921649	-0.0630058	0	
-0.17863	-0.029549	0.0934093	-0.0638603	0	
-0.178606	-0.0299384	0.0946527	-0.0647143	0	
-0.178581	-0.0303272	0.0958949	-0.0655677	0	
-0.178556	-0.0307156	0.0971361	-0.0664205	0	
-0.178531	-0.0311035	0.0983761	-0.0672727	0	
-0.178505	-0.0314908	0.099615	-0.0681243	0	
-0.17848	-0.0318776	0.100853	-0.0689752	0	
-0.178453	-0.0322639	0.102089	-0.0698256	0	
-0.178427	-0.0326496	0.103325	-0.0706753	0	
-0.1784	-0.0330348	0.104559	-0.0715243	0	
-0.178372	-0.0334194	0.105792	-0.0723727	0	
-0.178345	-0.0338035	0.107024	-0.0732205	0	
-0.178317	-0.034187	0.108255	-0.0740676	0	
-0.178289	-0.03457	0.109484	-0.074914	0	
-0.17826	-0.0349523	0.110712	-0.0757598	0	
-0.178231	-0.0353341	0.111939	-0.0766048	0	
-0.178202	-0.0357153	0.113165	-0.0774492	0	
-0.178173	-0.036096	0.114389	-0.0782929	0	
-0.178143	-0.036476	0.115612	-0.0791359	0	
-0.178113	-0.0368554	0.116834	-0.0799782	0	
-0.178082	-0.0372342	0.118054	-0.0808197	0	
-0.178051	-0.0376124	0.119273	-0.0816606	0	
-0.17802	-0.03799	0.120491	-0.0825007	0	
-0.177989	-0.038367	0.121707	-0.0833401	0	
-0.177957	-0.0387433	0.122922	-0.0841787	0	
-0.177925	-0.039119	0.124136	-0.0850166	0	
-0.177892	-0.039494	0.125348	-0.0858538	0	
-0.177859	-0.0398685	0.126559	-0.0866901	0	
-0.177826	-0.0402422	0.127768	-0.0875258	0	
-0.177793	-0.0406153	0.128976	-0.0883606	0	
-0.177759	-0.0409877	0.130182	-0.0891947	0	
-0.177725	-0.0413595	0.131387	-0.0900279	0	
-0.177691	-0.0417306	0.132591	-0.0908604	0	
-0.177656	-0.042101	0.133793	-0.0916921	0	
-0.177621	-0.0424708	0.134994	-0.092523	0	
-0.177586	-0.0428398	0.136193	-0.0933531	0	
-0.17755	-0.0432082	0.137391	-0.0941823	0	
-0.177514	-0.0435758	0.138587	-0.0950108	0	
-0.177478	-0.0439428	0.139781	-0.0958384	0	
-0.177441	-0.044309	0.140974	-0.0966652	0	
-0.177404	-0.0446746	0.142166	-0.0974911	0	
-0.177367	-0.0450394	0.143356	-0.0983162	0	
-0.177329	-0.0454035	0.144544	-0.0991404	0	
-0.177291	-0.0457668	0.145731	-0.0999638	0	
-0.177253	-0.0461295	0.146916	-0.100786	0	
