0.0027465	-3.2202	2.23928	0.0165979	1.0045e-05
0.00410033	-2.15759	1.31509	0.0221319	6.40975e-05
0.000745996	-2.11095	1.3135	0.0329679	0.00011968
-0.00421446	-2.02719	1.31558	0.0428359	0.000170201
-0.0105812	-1.9106	1.31545	0.0519988	0.000217072
-0.0145963	-2.88776	2.25425	0.0379888	0.000119617
-0.013447	-3.96349	3.17549	0.0180953	-7.77646e-06
-0.0131646	-3.97738	3.13294	0.0191836	-2.11402e-06
-0.00566157	-5.21331	3.9971	0.000325669	-0.000123978
0.00571161	-6.56807	4.81932	-0.0109407	-0.000207048
0.0105919	-6.7317	4.72651	-0.000725385	-0.000154925
0.0138536	-6.85251	4.64894	0.00922107	-0.000104168
0.015584	-6.92936	4.5935	0.0190494	-5.40407e-05
0.00798184	-5.66954	3.72674	0.0230409	-8.16483e-06
